"contactID","timestamp","customerID","cuJob","cuPhone","q1OverallSat","q2AgentFriendliness","q3UnderstandingIssues","q4Timeliness","q5Variety","q6Resolution","q7Pricing"
"PH10-68102-26528-14449-6212","1999-11-13 08:51:31","CU10-6690-yugj-18303012","Administrator, arts","1-564-572-4627x9409",8,10,8,10,8,6,9
"PH10-94715-neyb-79378437","1936-01-21 16:03:35","CU10-63118-esna-68470595","Firefighter","1-711-282-3331",8,3,9,1,10,7,9
"PH10-80740-dxnh-23998508","2012-04-15 11:14:29","CU10-99717-ujvo-2473044","Quantity surveyor","456-116-4620x1157",9,9,9,6,10,9,7
"PH10-13449-68311-97860-523","1974-05-21 02:37:17","CU10-86188-pocs-16641235","Surveyor, building","193.487.6330",9,3,9,10,10,7,3
"PH10-23875-15869-41729-198","2011-01-11 04:17:48","CU10-19688-dyjn-84981390","Horticulturist, commercial","1-671-736-0349x91548",8,2,8,1,8,5,9
"PH10-79296-ojvn-39056527","1962-10-26 20:44:27","CU10-94598-32342-22152-2026","Risk analyst","074-214-3526x18793",9,2,8,8,8,6,2
"PH10-60149-13517-90707-5459","1967-05-20 21:09:31","CU10-29358-89492-64499-3285","Early years teacher","(053)911-6188x98766",6,10,10,6,3,6,10
"PH10-61758-yain-4566940","1960-08-21 02:25:36","CU10-68034-69238-17615-6688","Social research officer, government","(958)093-3285",8,9,9,1,10,7,3
"PH10-93325-chjt-25766963","1931-08-04 18:59:37","CU10-49476-36981-52583-1586","Dance movement psychotherapist","+92(0)1672248974",1,10,5,10,3,5,5
"PH10-7775-gpcx-59526980","2018-07-02 12:27:59","CU10-70011-cysb-55691557","Educational psychologist","138.004.0034",9,4,1,6,3,10,5
"PH10-91684-enrc-15573623","1936-12-31 15:31:35","CU10-948-xbnt-89737841","Lobbyist","1-643-295-6662",6,9,10,1,3,10,2
"PH10-58414-rynq-29505095","1938-05-23 18:08:24","CU10-96496-lwax-90454853","Podiatrist","210-582-4619",8,7,10,6,3,10,10
"PH10-14025-ecdq-31444660","1926-03-10 05:23:20","CU10-96591-gluj-49687809","Teacher, adult education","1-377-731-6497x9107",5,1,3,9,3,7,10
"PH10-81898-tzfp-71664853","1973-01-20 01:33:01","CU10-69593-34047-17418-7489","Health and safety adviser","01323859671",8,1,10,10,9,7,9
"PH10-60500-99296-58313-3782","1951-07-30 03:33:39","CU10-33724-vext-86554615","Scientist, audiological","(623)331-9552",9,10,4,10,8,5,10
"PH10-63342-lejv-41902318","1948-03-23 21:59:09","CU10-90107-19077-90610-2899","Architect","888-546-8133",7,9,9,1,10,7,10
"PH10-8262-jwfa-40328960","1926-02-16 08:10:58","CU10-69403-npys-12802232","Biomedical scientist","+89(4)1763080712",1,5,8,9,3,5,9
"PH10-64042-lksp-14904198","1959-09-10 08:04:26","CU10-53971-hate-26841937","Administrator, local government","+91(6)4740526021",9,1,6,6,9,6,9
"PH10-47239-lsew-68496355","2017-11-30 18:40:12","CU10-80974-50860-97805-4347","Retail manager","1-215-789-1941",9,1,9,6,9,10,9
"PH10-43705-wvtj-14960963","1949-05-18 02:01:20","CU10-85709-pzny-93082004","Education officer, museum","00417091363",9,9,8,1,10,10,2
"PH10-48519-hgfe-38345999","1970-09-30 13:18:30","CU10-81363-37781-59445-1457","Scientist, research (life sciences)","884-084-2772",4,2,9,9,2,10,2
"PH10-14709-28187-8789-4327","1999-10-21 18:09:27","CU10-43081-zbil-78407243","Health promotion specialist","+15(9)8808712194",9,10,9,6,2,9,10
"PH10-58790-vijd-75016489","2016-01-13 11:22:49","CU10-85946-12910-52759-4912","Charity officer","04543399411",10,3,10,5,3,9,2
"PH10-23562-18142-80362-3265","1963-07-08 15:29:00","CU10-19509-ltnc-99234002","Risk analyst","1-953-466-6705",8,10,8,10,3,10,7
"PH10-60086-rslt-57806289","1949-01-20 09:44:12","CU10-70978-65920-25197-9092","Television camera operator","1-153-920-8806x601",9,9,9,1,8,6,9
"PH10-51505-dewa-57807394","1933-03-15 03:29:52","CU10-43903-peax-28145553","Chemist, analytical","(989)848-2202",3,3,9,6,3,10,5
"PH10-21419-wdht-61453641","1995-03-09 01:18:25","CU10-12567-nxjt-60684","Engineer, aeronautical","+52(1)6509433005",8,2,10,1,9,10,10
"PH10-77395-sbvc-8988055","1922-04-24 01:43:40","CU10-20330-6248-68601-1424","Museum/gallery curator","366-510-0649",9,3,9,4,3,6,2
"PH10-68832-yhbz-93774037","1999-06-21 21:34:24","CU10-50533-dhiy-1397146","Herbalist","870.387.5100",9,3,9,6,10,10,9
"PH10-53584-77775-90153-5702","1991-04-11 18:23:07","CU10-26762-fbgl-38075463","Administrator, charities/voluntary organisations","1-472-966-8061",8,10,9,1,9,9,10
"PH10-33628-heqt-56658395","1986-02-11 09:32:31","CU10-38483-fnyc-81354198","Environmental health practitioner","1-815-524-6768",9,9,10,1,3,4,9
"PH10-71798-88494-89198-3227","1928-12-06 14:16:58","CU10-5139-mgrl-27339947","Toxicologist","488-430-5914",9,2,10,5,3,7,2
"PH10-45639-clve-85731609","1950-10-11 14:31:02","CU10-70704-puft-71736975","Adult guidance worker","1-687-461-9911x5532",8,9,10,6,3,9,9
"PH10-16375-17972-48199-8893","2004-09-20 22:24:28","CU10-28932-yznr-89878149","Pharmacist, hospital","(873)229-4225",9,9,10,6,10,6,6
"PH10-46576-73347-88902-2508","1979-03-03 20:14:16","CU10-1907-edga-50798132","Editor, commissioning","557.441.1389",8,2,2,1,10,5,9
"PH10-73379-85565-63030-398","1950-03-20 19:35:20","CU10-41214-ekyo-43187785","Administrator, sports","722-226-0079",5,1,9,1,8,6,9
"PH10-97983-42267-80789-472","2010-10-29 06:40:22","CU10-16413-14230-18002-3889","Hydrogeologist","(917)173-1532",6,9,8,1,7,9,10
"PH10-9538-46266-62381-5814","1962-02-06 21:40:16","CU10-10598-53007-95304-1000","Media planner","(470)373-3008x4158",9,2,8,10,8,10,2
"PH10-80368-46766-57396-780","1962-11-02 09:10:53","CU10-56838-cisl-81700790","Ranger/warden","1-873-723-5005x401",8,2,8,2,9,10,1
"PH10-58422-42477-47050-9578","1936-10-11 22:36:19","CU10-37975-55107-47197-7581","Actor","896.717.4010x85098",9,1,8,10,9,5,9
"PH10-34647-qzfu-47084341","1985-06-22 21:48:15","CU10-18052-55899-22010-5361","Orthoptist","02173724636",9,2,9,1,3,5,10
"PH10-49905-11343-97687-1841","1983-09-15 12:48:13","CU10-66951-95450-48236-6718","Secretary, company","(065)686-6102",4,5,5,1,8,5,7
"PH10-36694-16336-16925-8600","1959-11-17 15:57:47","CU10-2624-xyqt-85121347","Therapist, horticultural","(238)687-2240",9,1,10,2,3,9,9
"PH10-49145-21208-44818-1672","1962-01-23 07:11:31","CU10-14967-eafz-82574667","Chartered loss adjuster","1-543-258-8775",2,10,9,6,1,5,2
"PH10-23243-58132-76437-6563","1922-02-09 07:23:23","CU10-24626-ezyb-74546903","Human resources officer","303-772-5128x18179",8,9,10,10,9,5,9
"PH10-41509-43170-97930-7595","2001-02-28 04:10:54","CU10-40007-74791-66492-7015","Development worker, community","(805)381-8055x70522",8,3,9,6,9,7,2
"PH10-93797-75982-75846-4216","1970-10-31 23:17:54","CU10-19540-qjli-18274282","Make","1-445-418-4728",9,1,9,10,10,7,10
"PH10-37686-smqj-79912122","2009-09-02 10:52:31","CU10-94336-30413-65629-996","Public librarian","1-474-577-9163x5186",9,10,8,6,3,9,2
"PH10-50552-logi-68413999","1998-06-09 07:46:45","CU10-21823-86002-46111-7943","Broadcast engineer","(989)612-3570x21242",9,1,10,7,7,5,8
"PH10-24493-vcjf-50283645","2000-12-14 10:07:48","CU10-23545-vhcu-42472011","Intelligence analyst","1-965-431-9039x8746",8,3,10,2,3,7,2
"PH10-27124-53309-1826-9933","1941-05-17 06:46:37","CU10-63975-hkzv-12192185","General practice doctor","386.217.6060",9,3,10,8,8,7,9
"PH10-64004-srkq-82775471","1937-04-21 04:37:43","CU10-92233-ukad-26843282","Chiropodist","(860)630-7600",9,1,8,1,8,10,1
"PH10-29146-72568-47699-614","1970-11-19 16:11:04","CU10-51265-oure-62066089","Emergency planning/management officer","+96(3)2930678606",9,3,7,8,10,10,1
"PH10-2573-33753-85548-1252","1986-07-15 04:14:22","CU10-6384-82416-25318-348","Research officer, trade union","+23(7)6011759294",9,2,9,10,9,9,10
"PH10-95439-ejck-11622198","1961-09-11 09:19:28","CU10-47624-75650-51813-7401","Operational investment banker","463.637.1143x66859",8,10,8,9,8,9,10
"PH10-76724-fopa-19617733","1978-04-06 23:52:11","CU10-93554-ikbm-37997769","Fine artist","(392)380-5342x4240",8,1,9,10,3,9,9
"PH10-83943-22853-95411-3928","2010-04-25 06:07:44","CU10-53539-tkcl-33921133","Embryologist, clinical","(013)842-2992",9,1,9,6,3,9,2
"PH10-95089-31262-98841-7198","1938-10-05 12:20:28","CU10-18966-17048-39646-1966","Claims inspector/assessor","315.249.8957x30562",8,1,5,9,8,6,9
"PH10-77382-cwvs-73868383","1973-04-06 15:51:59","CU10-93442-12754-29623-4743","Programme researcher, broadcasting/film/video","05253315355",4,1,1,1,9,5,10
"PH10-91799-pybi-96505670","2009-10-31 04:04:42","CU10-94201-49809-58167-6338","Pilot, airline","557-024-8733x936",1,10,7,6,3,5,6
"PH10-80142-ebmf-94422181","2000-10-06 11:40:50","CU10-27676-opth-4469565","Proofreader","1-159-827-1177x91214",3,10,10,6,3,9,2
"PH10-30741-87714-6882-459","1974-11-22 00:43:53","CU10-28472-33249-28596-113","Barrister","187.897.5846x30482",9,2,10,7,8,7,10
"PH10-29774-15546-23618-4117","1943-04-30 19:47:02","CU10-10814-85756-11702-4148","Homeopath","629-528-9121",10,3,9,10,10,9,9
"PH10-39668-xtsh-42497552","1937-04-23 03:46:30","CU10-58406-tbhq-55508706","Sales promotion account executive","+35(4)9687510811",9,10,8,6,8,7,10
"PH10-22734-70059-95500-9099","1923-01-11 08:58:01","CU10-61615-aztu-52985140","Speech and language therapist","676-513-4703x3464",9,10,10,7,9,6,10
"PH10-24690-55374-15466-7897","1935-03-05 15:23:34","CU10-21369-ryzc-44707685","Fine artist","(085)046-3647",8,8,9,10,4,6,2
"PH10-44315-wtqd-94540076","2010-01-28 17:04:03","CU10-41789-60810-90554-7792","Phytotherapist","747-283-5958x916",9,10,9,10,9,5,10
"PH10-52352-hwku-50859848","1973-08-09 03:07:23","CU10-29360-tbkr-6057989","Accountant, chartered","901.525.5074x98855",10,2,10,6,3,5,9
"PH10-63458-hoti-20183280","1947-05-31 15:59:30","CU10-43615-tuqw-12052756","Air cabin crew","244.170.5766x712",9,10,10,10,3,3,9
"PH10-12561-rvse-3526961","1956-12-12 04:28:20","CU10-56275-51003-96679-5295","Surveyor, hydrographic","767-829-0508x73899",4,2,4,1,10,6,2
"PH10-92061-edfr-39346174","1969-04-16 07:03:05","CU10-29021-38334-78332-840","Dramatherapist","543.346.8889x387",8,3,6,10,9,10,2
"PH10-21982-dojs-87580757","1934-07-07 21:22:28","CU10-92091-csjw-23501177","Barrister's clerk","747-671-2329",9,3,10,10,8,5,10
"PH10-20711-zrsf-24258695","1961-05-30 13:47:17","CU10-73292-21201-74364-9383","Psychologist, clinical","532-080-8346",8,3,8,6,1,7,10
"PH10-3329-71689-65210-4723","2006-08-07 09:54:04","CU10-1148-obwj-42001529","Artist","1-684-585-3180",9,4,8,2,9,5,9
"PH10-67574-36740-65092-416","1968-04-05 07:17:39","CU10-2739-44051-73165-4705","Librarian, academic","1-473-809-7705",2,3,9,1,10,10,2
"PH10-72110-93401-27545-3586","1938-11-07 13:20:25","CU10-13452-ocbq-21742668","Public librarian","1-282-091-7274x841",5,2,10,10,9,6,2
"PH10-16885-87825-25627-8444","1980-01-05 18:48:32","CU10-24597-vudk-2805750","Fish farm manager","263.589.2460x05052",8,1,9,10,3,6,2
"PH10-25985-csfy-53194041","1923-05-20 02:08:49","CU10-98488-98001-61900-340","Communications engineer","1-985-779-2574",9,2,9,8,3,9,10
"PH10-55779-upio-52955693","1945-08-14 09:46:12","CU10-14809-gfek-77341189","Equities trader","1-384-243-4832",6,4,10,10,3,6,2
"PH10-1716-71877-56963-6041","1955-07-11 13:07:58","CU10-23587-vigp-38889629","Lawyer","227.750.8104x48429",9,10,9,6,8,10,7
"PH10-63369-89198-96285-9243","1959-01-08 16:45:17","CU10-41009-empi-66439601","Orthoptist","08380815056",9,10,10,10,5,9,9
"PH10-56016-byuj-85123353","1958-06-21 22:16:14","CU10-48263-42153-60722-9848","Higher education lecturer","(646)714-9385x4742",8,10,8,10,3,5,9
"PH10-50153-74442-96939-8819","2000-10-07 18:29:21","CU10-14684-72827-22220-401","Psychotherapist, dance movement","00806595566",8,9,9,1,1,9,9
"PH10-28648-ufle-81354721","1948-08-13 08:52:42","CU10-1337-uywv-74901600","Psychologist, counselling","(465)641-3811",9,1,9,6,3,10,9
"PH10-44887-58896-50964-4396","1935-05-04 13:47:30","CU10-61660-55864-20419-8080","IT consultant","1-024-658-2125",8,3,5,10,3,7,2
"PH10-79990-nlop-37429275","2015-05-18 13:19:59","CU10-44818-97420-98074-5123","Engineer, site","371-589-2232x977",1,3,6,3,3,7,7
"PH10-23903-50145-58359-5960","1991-07-08 14:17:44","CU10-73097-96653-38608-5874","Further education lecturer","481-304-5466x9462",8,1,9,1,3,5,10
"PH10-60107-yghk-46719745","2000-09-20 01:27:17","CU10-26864-61089-61636-9748","Administrator","1-736-519-2016x92220",9,10,10,1,1,5,9
"PH10-79312-97457-29530-8884","2015-03-10 15:26:14","CU10-93185-12561-41897-4116","Education administrator","935.345.9389x45458",8,10,8,1,3,10,4
"PH10-64663-69704-8419-2548","1943-04-23 09:56:08","CU10-28662-30043-32535-166","Radiation protection practitioner","1-815-164-5311",8,1,9,10,2,10,10
"PH10-33362-31195-82243-1324","1941-01-22 12:48:35","CU10-33347-ercu-76580821","Fine artist","1-830-780-6011",8,3,1,1,9,6,9
"PH10-41222-wkcz-52529999","1948-10-23 04:14:36","CU10-20217-66404-10172-7877","Museum/gallery curator","(652)028-0531x08621",5,10,10,10,3,2,9
"PH10-93424-rgvu-89400070","1982-08-31 19:57:05","CU10-80497-13987-65992-3314","Homeopath","1-402-141-0305x558",6,9,10,6,7,10,2
"PH10-78691-69963-70997-4225","1943-02-18 13:12:14","CU10-57153-eiod-96385868","Environmental consultant","1-154-039-1601x98445",9,2,10,7,2,9,2
"PH10-70291-tvbw-9126114","1927-11-12 04:16:52","CU10-16280-uhda-81812056","Archaeologist","021-112-8854x67493",8,10,10,1,8,10,2
"PH10-34767-91229-33034-7762","1922-04-26 18:27:38","CU10-16926-rlon-9693183","Geochemist","01711795776",9,1,9,1,8,10,10
"PH10-66808-aiyh-51557860","1929-01-13 14:02:47","CU10-52238-19845-75249-6338","Orthoptist","(959)950-6341x694",10,10,8,4,3,9,10
"PH10-53158-jnzb-22253151","1949-08-22 23:31:14","CU10-15644-ujgk-97655371","Secretary/administrator","1-432-621-8745x037",9,10,9,1,10,6,10
"PH10-48607-umzw-34336583","1972-01-10 04:59:55","CU10-18628-85478-22740-378","Physiotherapist","+11(6)7190068068",9,3,6,1,3,10,10
"PH10-20299-pjka-65335331","2013-03-31 23:28:38","CU10-7986-rayg-57031345","Ergonomist","1-767-200-2007x466",9,1,8,10,7,10,10
"PH10-67146-axyh-77947092","1963-10-24 10:59:35","CU10-58571-69384-1046-5680","Town planner","01182959434",8,9,10,1,8,10,2
"PH10-15103-unoj-97411117","1978-05-15 14:21:10","CU10-63207-936-53848-4902","Exhibitions officer, museum/gallery","1-569-108-4414x788",8,3,9,8,8,6,2
"PH10-66516-91527-46927-5232","1971-08-14 08:27:27","CU10-21017-migs-97413357","Biomedical scientist","02766038306",9,1,5,8,10,5,2
"PH10-81873-mnok-74725155","1995-08-22 04:10:36","CU10-25343-jxwv-88447803","Tourist information centre manager","1-286-925-3562x3120",8,10,8,1,9,5,2
"PH10-92402-74579-15885-5731","1935-04-16 19:00:03","CU10-70723-99472-69209-3440","Professor Emeritus","497.631.5165x5057",8,3,7,10,3,7,10
"PH10-9138-64513-59354-4280","1927-12-02 22:31:17","CU10-40432-csfm-8627896","Public relations account executive","565-182-4577x323",9,10,7,10,8,10,9
"PH10-64818-1989-63704-2066","1927-06-26 06:14:23","CU10-82196-4326-18081-9852","Engineer, production","04073348564",8,3,4,1,8,7,10
"PH10-31778-83869-2403-8527","1993-06-23 15:36:34","CU10-56169-72671-77367-1048","Engineer, electronics","+31(9)6378710885",9,7,10,1,10,9,2
"PH10-99705-atmn-60187810","1960-08-18 17:24:09","CU10-9978-46294-34410-9248","Television/film/video producer","(865)023-0151x2006",9,3,8,10,3,5,10
"PH10-89226-pigv-1109573","2004-04-08 05:12:32","CU10-73207-ucax-70793259","Farm manager","1-345-876-4332x2615",7,3,8,10,8,6,9
"PH10-50693-37260-78021-6162","1929-12-12 04:53:05","CU10-47359-nrqz-31184627","Commercial art gallery manager","(349)449-7932",9,9,9,10,10,7,9
"PH10-84831-58027-81872-1410","1976-03-30 06:09:23","CU10-27944-81961-40008-5419","Environmental consultant","1-565-418-6697x5232",8,3,10,6,9,5,2
"PH10-76708-jqmf-39144767","1967-08-18 07:56:16","CU10-98927-89354-94852-6189","Technical brewer","1-046-727-2003",5,6,3,1,8,7,6
"PH10-59835-orwa-89461694","1952-11-27 14:55:55","CU10-36512-bkrj-17586487","Education officer, environmental","(951)462-5777x21178",8,3,9,1,3,10,2
"PH10-31291-wxzv-4187306","1933-07-03 14:48:41","CU10-52451-21071-84963-6108","Osteopath","839.240.0274",9,2,10,6,3,6,2
"PH10-76697-jhbs-77600032","1929-10-10 00:58:14","CU10-44310-69263-99211-3625","Microbiologist","670.362.2180x25797",8,2,8,10,3,5,9
"PH10-57156-81214-64980-3740","1983-06-16 08:07:07","CU10-51497-70806-5895-5132","Editor, commissioning","930.965.2957x09684",5,2,10,1,4,8,10
"PH10-25758-61092-21789-9654","2008-04-04 12:15:35","CU10-92368-85055-46033-7134","Chief Financial Officer","1-183-693-9917x674",5,9,8,6,9,10,10
"PH10-74626-40554-99795-6916","1945-03-23 06:07:46","CU10-63548-ebgr-86425506","Horticulturist, commercial","(063)084-3989x888",9,3,9,10,7,10,9
"PH10-51736-dykj-11653056","1933-04-12 13:07:55","CU10-37642-amoj-58960903","Tax adviser","730-993-8740",7,9,10,1,10,9,10
"PH10-17068-62395-32446-9756","2004-07-12 10:02:27","CU10-7602-31251-13312-157","Psychologist, educational","400-649-2961x507",8,9,7,9,9,5,2
"PH10-47761-48032-5912-9648","1935-02-27 10:53:13","CU10-44459-rezl-78072854","Financial planner","(189)870-9674",8,1,3,6,8,5,2
"PH10-51202-51808-27112-443","1954-10-14 19:43:54","CU10-16441-16525-23276-3012","Drilling engineer","919-096-2963",9,2,9,10,1,9,2
"PH10-40156-zpxc-22157103","2009-08-16 20:03:20","CU10-92768-qgod-63711420","Hotel manager","189.213.4563",9,9,9,6,9,5,2
"PH10-71583-jdwl-1446094","1948-09-10 23:07:08","CU10-44590-60054-65087-8904","Trade union research officer","804.254.7800",9,2,10,10,1,5,8
"PH10-96605-38890-26377-2863","2001-05-20 18:44:23","CU10-9622-25258-52908-751","Illustrator","211.717.7357",8,3,4,10,8,1,10
"PH10-67558-lukg-91947728","1930-11-29 02:19:10","CU10-45695-ndjf-33064982","Company secretary","(023)636-4312",8,6,10,10,10,2,9
"PH10-26346-82383-471-3180","2015-12-23 22:20:39","CU10-89036-26809-31778-4076","Intelligence analyst","1-253-420-9755x418",5,2,5,1,8,6,10
"PH10-20071-76030-73423-9268","1966-12-22 17:38:57","CU10-17563-bkpw-14513123","Information officer","346-894-2539x18583",8,2,7,10,2,9,2
"PH10-13573-xvfq-82095277","2009-01-03 16:30:11","CU10-59280-53438-34621-3558","Sales executive","1-133-959-8448",8,9,10,10,7,9,2
"PH10-10005-oqgw-2889329","2014-11-29 13:06:25","CU10-60933-51332-66700-787","Cytogeneticist","999-824-0614",7,1,8,6,9,5,2
"PH10-23130-yrao-91521918","2014-05-30 22:26:26","CU10-51659-view-28849363","Politician's assistant","05434696568",9,9,8,6,9,7,2
"PH10-90108-16012-78277-1741","1953-10-18 19:31:01","CU10-63742-uhgs-27032457","Engineer, energy","785.097.1545x434",4,1,7,7,3,9,10
"PH10-35453-mlrk-30008353","1957-01-04 14:58:00","CU10-61897-54648-84306-1463","Consulting civil engineer","206-411-0466",3,10,9,2,8,7,10
"PH10-68306-ipta-52284548","1959-01-08 10:18:29","CU10-79967-cplr-9130558","Engineer, civil (consulting)","(049)567-0407x67749",9,3,10,6,8,7,2
"PH10-90562-mniq-59472607","1966-10-04 16:30:23","CU10-48651-sumc-40441104","Higher education careers adviser","+25(4)6754692438",9,1,10,10,10,7,7
"PH10-93152-12592-81160-4138","1973-03-14 23:01:10","CU10-4851-zvud-69058837","Health and safety adviser","1-777-095-0732x8262",8,3,10,8,3,5,4
"PH10-51092-bnsq-46342995","1928-11-28 20:04:14","CU10-28991-20291-85982-9098","Dentist","(895)543-7172x00553",9,7,8,8,9,10,10
"PH10-14220-42743-65924-7297","1972-03-06 23:53:06","CU10-65183-kiey-39627349","Civil engineer, contracting","956.653.7067",10,2,9,9,9,7,4
"PH10-9951-ugfm-48727808","2006-01-26 13:48:39","CU10-64517-55833-26296-2431","Buyer, industrial","1-323-843-1531x94035",8,1,9,10,8,9,9
"PH10-98972-64197-49802-7685","1964-11-23 01:46:38","CU10-83921-51989-15175-8602","Secretary, company","836-042-4344",8,9,2,2,3,5,10
"PH10-20786-16252-3055-4370","1983-03-20 15:06:56","CU10-5383-dpoq-48712599","Surveyor, building control","896-890-5370x67005",8,3,8,6,3,9,2
"PH10-17963-ompt-1760371","1979-03-31 22:56:23","CU10-68825-qsvy-18816299","Health promotion specialist","972.460.9899",8,2,9,10,8,5,9
"PH10-15796-63778-52563-7882","1946-12-28 17:22:25","CU10-34651-lsyz-81474291","Diplomatic Services operational officer","+68(6)4262727582",9,3,9,10,3,10,9
"PH10-91054-fxrv-77955531","1984-01-31 02:21:43","CU10-28040-4180-2919-1785","Structural engineer","(243)641-9284x60897",5,9,10,6,3,5,9
"PH10-13965-mkal-4483518","1976-01-18 01:26:08","CU10-43596-xypq-31143517","Secondary school teacher","(002)560-3312x638",9,3,10,10,5,6,9
"PH10-44751-rnlj-32573599","1924-10-20 12:21:16","CU10-50967-46316-59874-2022","Psychotherapist","901.457.1220x351",8,3,10,6,10,9,10
"PH10-67454-73499-98745-1169","1958-08-06 19:49:20","CU10-42613-87240-58758-1966","Industrial/product designer","043-849-7313x411",9,2,9,1,9,10,10
"PH10-99767-79329-257-8561","2000-07-10 09:49:45","CU10-3325-21982-90700-8965","Physicist, medical","(507)020-0745x8757",6,3,6,10,6,5,6
"PH10-8358-65694-30628-8701","1991-11-06 20:21:24","CU10-31099-16460-36742-7929","Actor","1-916-921-9555",10,10,9,10,3,6,9
"PH10-45614-mcos-33802204","1971-12-04 23:01:47","CU10-6484-69317-88685-4532","Solicitor","972.352.9901x71099",8,9,10,10,3,7,9
